,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1038,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,3,0,1,2
1039,0,1,1,1,0,2,2,1,0,1,1,2,1,1,2,3,0,1,2
1040,0,1,2,1,0,0,2,0,2,2,1,2,1,1,2,3,0,1,2
1041,0,1,0,1,3,2,2,3,1,2,1,2,1,1,2,3,0,1,2
1042,0,3,4,1,1,2,2,0,2,2,1,2,1,1,2,3,0,1,2
1043,0,1,2,1,3,2,2,1,3,2,1,0,1,3,2,2,3,1,2
1044,0,1,0,1,0,2,1,0,2,2,1,0,1,3,2,2,3,1,2
1045,0,1,2,1,3,2,2,1,3,2,2,4,2,3,2,2,1,2,2
1046,0,3,4,1,3,2,3,0,0,2,2,4,2,3,2,2,1,2,2
1047,0,0,4,1,0,2,2,1,0,2,2,4,2,3,2,2,1,2,2
1048,0,2,4,0,2,2,2,0,3,2,2,4,2,3,2,2,1,2,2
1049,0,2,1,1,0,2,2,2,1,1,2,4,2,3,2,2,1,2,2
1050,0,0,2,1,0,2,1,1,0,2,0,4,2,4,2,3,1,1,1
1051,0,1,3,1,0,2,3,1,3,2,0,4,2,4,2,3,1,1,1
1052,0,3,1,1,2,2,1,1,0,1,0,4,2,4,2,3,1,1,1
1053,0,2,0,1,3,2,3,0,4,2,0,4,2,4,2,3,1,1,1
1054,0,0,0,1,0,1,2,0,2,2,0,4,2,4,2,3,1,1,1
1055,0,1,0,0,4,2,3,1,3,2,0,4,2,4,2,3,1,1,1
1056,0,0,2,1,0,2,1,1,0,2,0,4,0,3,0,1,1,2,1
1057,0,0,1,1,1,2,1,1,1,1,0,4,0,3,0,1,1,2,1
1058,1,0,2,1,0,2,2,0,1,2,0,4,0,3,0,1,1,2,1
1059,1,2,1,1,3,0,2,0,2,1,0,4,0,3,0,1,1,2,1
1060,0,2,1,0,2,2,2,0,4,2,0,4,0,3,0,1,1,2,1
1061,0,3,0,1,0,2,3,1,2,1,0,4,0,3,0,1,1,2,1
1062,0,1,0,0,2,2,3,1,3,2,0,4,0,3,0,1,1,2,1
1063,0,3,1,0,2,2,3,0,3,2,0,4,0,3,0,1,1,2,1
1064,0,0,2,1,0,2,1,1,0,2,2,2,1,3,1,2,1,2,2
1065,0,0,1,1,3,2,2,1,4,2,2,2,1,3,1,2,1,2,2
1066,0,0,1,1,1,2,2,1,0,1,2,2,1,3,1,2,1,2,2
1067,0,2,1,1,0,2,3,3,3,2,2,2,1,3,1,2,1,2,2
1068,0,1,1,0,3,2,2,1,3,2,2,2,1,3,1,2,1,2,2
1069,0,1,1,1,0,2,3,1,1,2,2,4,1,0,2,3,1,2,2
1070,0,3,2,1,3,2,2,1,3,2,2,4,1,0,2,3,1,2,2
1071,0,1,1,1,0,2,1,0,1,2,2,4,1,0,2,3,1,2,2
1072,0,0,1,1,3,2,2,0,0,2,2,4,1,0,2,3,1,2,2
1073,0,1,1,1,3,2,2,0,4,2,2,4,1,0,2,3,1,2,2
1074,0,1,1,1,0,2,3,1,1,2,2,1,0,3,2,1,0,3,2
1075,0,2,1,1,3,2,1,1,4,2,2,1,0,3,2,1,0,3,2
1076,0,1,1,1,0,2,3,1,1,2,2,2,1,1,2,2,1,4,2
1077,0,2,1,1,3,2,1,0,4,2,2,2,1,1,2,2,1,4,2
1078,0,3,2,1,0,2,2,0,4,2,2,2,1,1,2,2,1,4,2
1079,0,1,1,1,2,2,2,0,0,2,2,2,1,1,2,2,1,4,2
1080,1,2,1,1,3,2,2,2,1,2,2,2,1,1,2,2,1,4,2
1081,0,1,1,1,3,2,2,1,2,2,2,2,1,1,2,2,1,4,2
1082,0,0,1,1,1,2,2,0,0,2,2,2,1,1,2,2,1,4,2
1083,1,2,2,1,0,2,2,1,2,2,2,2,1,1,2,2,1,4,2
1084,0,3,1,1,0,2,3,1,1,2,2,2,1,1,2,2,1,4,2
1085,0,1,1,1,0,2,3,1,1,2,3,4,1,0,2,2,3,2,2
1086,0,1,2,1,3,2,2,0,2,2,3,4,1,0,2,2,3,2,2
1087,0,2,1,1,3,0,2,1,2,1,3,4,1,0,2,2,3,2,2
1088,0,2,4,1,3,2,2,1,2,2,3,4,1,0,2,2,3,2,2
1089,0,3,4,1,0,2,2,0,3,2,3,4,1,0,2,2,3,2,2
1090,0,1,1,1,0,2,3,1,1,2,3,0,1,0,2,3,1,2,2
1091,0,3,1,1,0,2,3,0,4,2,3,0,1,0,2,3,1,2,2
1092,0,3,2,1,0,2,2,0,2,2,3,0,1,0,2,3,1,2,2
1093,0,0,1,1,3,2,2,3,1,2,3,0,1,0,2,3,1,2,2
1094,1,1,1,1,0,2,3,1,1,2,2,4,1,3,2,2,1,0,2
1095,0,1,1,1,0,2,3,1,1,2,2,1,0,3,0,2,1,3,2
1096,1,3,4,1,1,2,2,0,1,2,2,1,0,3,0,2,1,3,2
1097,0,2,4,1,3,2,3,0,4,2,2,1,0,3,0,2,1,3,2
1098,0,2,2,1,0,2,2,1,1,2,2,1,0,3,0,2,1,3,2
1099,0,1,4,1,3,2,3,1,4,2,2,1,0,3,0,2,1,3,2
1100,1,3,1,1,3,1,2,0,4,2,1,0,1,1,2,1,3,0,2
1101,1,0,1,1,0,2,1,0,2,1,1,0,1,1,2,1,3,0,2
1102,0,0,1,1,1,2,1,1,2,1,1,0,1,1,2,1,3,0,2
1103,0,2,2,1,0,0,2,1,1,1,1,0,1,1,2,1,3,0,2
1104,0,1,1,1,1,2,1,0,4,2,1,0,1,1,2,1,3,0,2
1105,0,2,2,1,3,1,2,1,2,2,1,0,1,1,2,1,3,0,2
1106,0,3,1,1,3,1,2,0,4,2,2,0,1,0,0,3,0,3,2
1107,0,1,1,1,1,2,3,0,1,2,2,0,1,0,0,3,0,3,2
1108,0,0,1,1,1,2,2,1,2,2,2,0,1,0,0,3,0,3,2
1109,0,2,1,0,2,2,2,1,0,2,2,0,1,0,0,3,0,3,2
1110,0,1,1,1,1,2,1,1,2,1,2,0,1,0,0,3,0,3,2
1111,0,3,4,1,3,2,2,0,0,2,3,1,0,3,2,2,0,3,2
1112,0,1,0,1,0,2,2,1,2,2,3,1,0,3,2,2,0,3,2
1113,0,3,1,1,2,2,2,0,1,2,3,1,0,3,2,2,0,3,2
1114,0,1,1,1,0,2,2,3,0,2,3,1,0,3,2,2,0,3,2
1115,1,1,1,0,0,2,2,1,2,2,3,1,0,3,2,2,0,3,2
1116,1,3,4,1,3,2,2,0,0,2,3,0,1,0,2,2,0,4,2
1117,0,1,1,1,1,2,2,0,3,2,3,0,1,0,2,2,0,4,2
1118,0,1,1,1,1,2,2,1,0,2,3,0,1,0,2,2,0,4,2
1119,0,2,1,1,3,2,1,1,0,2,3,0,1,0,2,2,0,4,2
1120,0,3,2,1,0,2,2,0,1,2,3,0,1,0,2,2,0,4,2
1121,0,3,4,1,3,2,2,0,0,2,2,1,1,3,2,3,0,4,2
1122,1,2,1,1,0,0,2,0,4,2,2,1,1,3,2,3,0,4,2
1123,0,2,1,1,3,2,1,0,3,2,2,1,1,3,2,3,0,4,2
1124,1,1,1,1,0,2,2,1,3,1,2,1,1,3,2,3,0,4,2
1125,1,3,4,1,3,2,2,0,0,2,2,0,1,1,2,2,0,4,2
1126,0,3,1,1,3,2,3,0,2,2,2,0,1,1,2,2,0,4,2
1127,1,3,0,1,0,2,2,0,4,2,2,0,1,1,2,2,0,4,2
1128,0,1,4,1,1,2,2,0,2,2,0,1,1,3,2,1,1,2,1
1129,1,3,4,1,0,2,2,2,2,2,0,1,1,3,2,1,1,2,1
1130,0,0,1,1,0,2,2,3,0,2,0,1,1,3,2,1,1,2,1
1131,0,1,1,1,0,2,2,2,1,1,0,1,1,3,2,1,1,2,1
1132,0,1,4,1,1,2,2,0,2,2,2,1,1,0,0,2,0,4,2
1133,0,0,1,1,1,2,2,0,0,2,2,1,1,0,0,2,0,4,2
1134,1,1,4,1,1,2,2,0,2,2,2,0,2,4,2,2,1,3,2
1135,0,0,1,1,3,0,3,3,3,1,2,0,2,4,2,2,1,3,2
1136,0,1,1,0,2,2,2,3,3,2,2,0,2,4,2,2,1,3,2
1137,0,1,1,1,1,0,1,0,2,1,2,0,2,4,2,2,1,3,2
1138,0,0,1,1,0,1,2,1,0,2,2,0,2,4,2,2,1,3,2
1139,0,1,4,2,0,2,3,1,2,2,2,0,2,4,2,2,1,3,2
1140,0,1,4,1,1,2,2,0,2,2,3,0,1,0,2,2,3,2,2
1141,0,3,2,1,3,2,2,1,3,2,3,0,1,0,2,2,3,2,2
1142,0,1,4,1,1,2,1,0,1,2,3,0,1,0,2,2,3,2,2
1143,0,1,4,1,1,2,2,0,2,2,2,4,1,0,2,1,0,1,2
1144,1,2,2,1,0,2,2,0,2,2,2,4,1,0,2,1,0,1,2
1145,0,1,4,1,1,2,2,0,2,2,0,2,1,3,2,2,1,4,2
1146,0,2,1,1,3,0,2,2,3,2,0,2,1,3,2,2,1,4,2
1147,0,3,1,1,0,2,2,3,2,2,0,2,1,3,2,2,1,4,2
1148,0,3,1,1,0,2,3,1,4,2,0,2,1,3,2,2,1,4,2
1149,0,3,4,1,3,2,2,1,2,2,0,2,1,3,2,2,1,4,2
1150,0,1,0,1,1,2,2,0,3,2,0,2,1,3,2,2,1,4,2
1151,0,2,1,1,3,2,1,1,4,2,0,1,1,3,2,3,0,0,2
1152,0,3,1,1,0,2,2,0,0,2,0,1,1,3,2,3,0,0,2
1153,0,2,1,1,0,2,2,1,1,2,0,1,1,3,2,3,0,0,2
1154,0,3,1,1,0,2,3,0,2,2,0,1,1,3,2,3,0,0,2
1155,1,2,1,1,3,2,1,1,4,2,2,0,1,0,1,1,0,2,2
1156,0,1,1,1,3,0,2,1,0,2,2,0,1,0,1,1,0,2,2
1157,0,2,1,1,3,2,1,1,4,2,2,1,1,0,2,1,0,0,1
1158,0,2,1,1,3,2,1,1,4,2,2,0,1,3,0,2,1,3,2
1159,0,2,1,0,2,2,2,0,3,2,2,0,1,3,0,2,1,3,2
1160,0,0,1,1,3,2,3,0,0,2,2,0,1,3,0,2,1,3,2
1161,0,0,1,1,1,2,2,0,4,2,2,0,1,3,0,2,1,3,2
1162,1,2,1,1,2,2,2,3,4,2,2,0,1,3,0,2,1,3,2
1163,0,2,1,1,3,2,1,1,4,2,2,1,1,1,0,1,1,2,1
1164,0,1,2,1,1,2,2,0,1,2,2,1,1,1,0,1,1,2,1
1165,1,0,1,1,1,2,2,1,0,1,2,1,1,1,0,1,1,2,1
1166,0,3,2,1,3,2,2,1,4,2,2,1,1,1,0,1,1,2,1
1167,0,3,4,1,3,2,3,1,3,2,2,1,1,1,0,1,1,2,1
1168,0,1,2,1,0,2,2,1,1,1,2,1,1,1,0,1,1,2,1
1169,0,2,1,1,3,2,1,1,4,2,1,1,1,1,2,2,1,2,1
1170,0,2,4,1,3,2,2,1,2,2,1,1,1,1,2,2,1,2,1
1171,0,2,1,1,1,2,1,0,0,2,1,1,1,1,2,2,1,2,1
1172,0,2,1,1,3,2,1,0,1,2,1,1,1,1,2,2,1,2,1
1173,0,2,1,1,2,2,2,0,2,2,3,0,1,1,2,2,0,0,2
1174,1,2,1,0,1,2,2,0,1,2,3,0,1,1,2,2,0,0,2
1175,1,2,1,1,2,2,2,0,2,2,3,2,1,3,2,2,1,4,2
1176,0,2,4,1,3,2,2,1,2,2,3,2,1,3,2,2,1,4,2
1177,0,2,1,1,3,2,2,2,1,2,3,2,1,3,2,2,1,4,2
1178,0,2,1,1,3,2,3,0,3,2,3,2,1,3,2,2,1,4,2
1179,0,0,1,1,1,2,2,0,0,2,3,2,1,3,2,2,1,4,2
1180,0,2,1,1,0,2,2,1,1,2,3,2,1,3,2,2,1,4,2
1181,0,2,1,1,3,2,3,0,0,2,3,2,1,3,2,2,1,4,2
1182,1,2,1,1,3,2,1,1,2,1,3,2,1,3,2,2,1,4,2
1183,0,2,1,1,2,2,2,0,2,2,2,0,1,3,2,1,0,2,2
1184,1,2,2,1,1,2,2,0,3,2,2,0,1,3,2,1,0,2,2
1185,0,1,1,1,3,2,2,1,1,2,2,0,1,3,2,1,0,2,2
1186,0,3,1,1,3,2,1,0,0,2,2,0,1,3,2,1,0,2,2
1187,0,2,1,1,2,2,2,0,2,2,2,1,1,0,2,2,1,2,1
1188,0,0,1,1,3,2,2,0,2,2,2,1,1,0,2,2,1,2,1
1189,0,2,1,1,2,2,2,0,2,2,2,1,1,0,1,2,0,1,2
1190,0,2,1,1,1,2,3,0,1,2,2,1,1,0,1,2,0,1,2
1191,1,0,1,1,1,2,2,0,0,2,2,1,1,0,1,2,0,1,2
1192,1,0,4,1,3,2,2,1,2,2,2,1,1,0,1,2,0,1,2
1193,0,1,1,1,0,2,1,1,0,2,2,1,1,0,1,2,0,1,2
1194,0,2,1,1,2,2,2,0,2,2,0,1,1,3,2,2,0,1,2
1195,1,2,1,1,0,2,1,0,3,2,0,1,1,3,2,2,0,1,2
1196,0,2,1,1,2,2,2,0,2,2,2,1,1,0,2,2,1,1,1
1197,1,2,1,1,2,2,2,0,2,2,2,1,1,3,2,1,1,2,1
1198,0,2,1,1,0,2,3,0,3,2,2,1,1,3,2,1,1,2,1
1199,0,2,4,1,3,2,2,0,1,2,2,1,1,3,2,1,1,2,1
1200,0,1,1,1,3,2,2,3,0,2,2,1,1,3,2,1,1,2,1
1201,1,2,0,1,0,2,1,0,0,2,2,1,1,0,2,3,1,4,2
1202,0,2,1,1,0,2,1,0,3,2,2,1,1,0,2,3,1,4,2
1203,0,2,0,1,0,2,1,0,0,2,0,1,1,3,2,2,1,2,1
1204,0,2,1,1,3,2,2,0,1,2,0,1,1,3,2,2,1,2,1
1205,1,2,4,1,0,2,3,0,1,2,0,1,1,3,2,2,1,2,1
1206,1,2,1,1,3,2,1,0,3,2,0,1,1,3,2,2,1,2,1
1207,0,2,0,1,0,2,1,0,0,2,2,0,1,0,2,2,3,4,2
1208,0,1,4,1,0,2,2,1,1,2,2,0,1,0,2,2,3,4,2
1209,0,2,3,1,0,2,2,0,1,2,2,0,1,0,2,2,3,4,2
1210,0,0,4,1,0,2,2,1,3,2,2,0,1,0,2,2,3,4,2
1211,0,2,1,1,2,2,1,0,3,2,2,0,1,0,2,2,3,4,2
1212,1,2,0,1,0,2,1,0,0,2,0,0,1,1,2,1,0,1,1
1213,0,0,1,1,0,2,2,2,3,2,0,0,1,1,2,1,0,1,1
1214,0,2,0,1,0,0,3,0,3,2,0,0,1,1,2,1,0,1,1
1215,0,0,1,1,2,2,2,0,0,2,0,0,1,1,2,1,0,1,1
1216,0,1,2,1,1,2,1,0,2,1,0,0,1,1,2,1,0,1,1
1217,1,2,1,1,0,2,3,1,4,2,0,0,1,1,2,1,0,1,1
1218,1,0,1,1,3,2,2,2,1,1,1,1,1,1,2,3,3,3,2
1219,0,2,0,1,3,2,2,1,1,2,1,1,1,1,2,3,3,3,2
1220,0,2,2,1,3,2,2,1,4,2,1,1,1,1,2,3,3,3,2
1221,0,1,1,0,0,2,3,1,3,2,1,1,1,1,2,3,3,3,2
1222,1,0,2,1,0,2,2,1,2,1,1,1,1,1,2,3,3,3,2
1223,0,2,2,1,0,2,2,0,4,2,1,1,1,1,2,3,3,3,2
1224,0,0,1,1,3,2,2,2,1,1,0,2,1,1,0,2,0,1,1
1225,0,1,0,1,3,0,2,1,0,1,0,2,1,1,0,2,0,1,1
1226,1,3,4,1,1,2,3,2,3,2,0,2,1,1,0,2,0,1,1
1227,0,3,0,1,0,2,1,0,4,2,0,2,1,1,0,2,0,1,1
1228,1,2,1,0,0,0,2,2,3,2,0,2,1,1,0,2,0,1,1
1229,0,1,2,1,0,0,2,3,0,2,0,2,1,1,0,2,0,1,1
1230,0,0,1,1,3,2,2,2,1,1,2,4,1,4,2,2,2,1,1
1231,1,3,0,1,3,2,2,0,4,2,2,4,1,4,2,2,2,1,1
1232,0,3,4,1,1,2,3,2,3,2,2,4,1,4,2,2,2,1,1
1233,0,1,0,1,0,2,3,3,4,2,2,4,1,4,2,2,2,1,1
1234,0,2,1,1,0,2,0,0,3,2,0,1,1,1,1,2,0,3,2
1235,0,0,2,1,3,2,2,0,4,2,0,1,1,1,1,2,0,3,2
1236,0,0,0,1,3,2,3,0,3,2,0,1,1,1,1,2,0,3,2
1237,1,1,1,1,1,2,1,1,2,1,0,1,1,1,1,2,0,3,2
1238,0,2,1,1,0,2,0,0,3,2,1,2,1,3,0,2,1,1,1
1239,0,1,0,1,0,2,3,1,2,2,1,2,1,3,0,2,1,1,1
1240,0,1,1,1,2,2,3,0,0,2,1,2,1,3,0,2,1,1,1
1241,0,2,1,1,0,2,2,2,0,1,1,2,1,3,0,2,1,1,1
1242,1,1,1,1,0,2,1,0,1,1,1,2,1,3,0,2,1,1,1
1243,0,2,1,1,0,2,0,0,3,2,1,1,1,0,0,3,3,4,2
1244,0,2,1,1,1,0,2,0,4,1,1,1,1,0,0,3,3,4,2
1245,1,3,1,1,3,2,2,2,1,2,2,2,1,3,2,2,2,0,1
1246,0,3,4,1,0,2,2,2,1,2,2,2,1,3,2,2,2,0,1
1247,1,2,1,0,3,0,2,1,4,2,2,2,1,3,2,2,2,0,1
1248,0,2,0,1,1,2,2,3,2,2,2,2,1,3,2,2,2,0,1
1249,0,1,2,1,0,0,2,1,0,2,2,2,1,3,2,2,2,0,1
1250,0,1,4,1,1,2,3,1,1,2,2,2,1,3,2,2,2,0,1
1251,1,3,1,1,3,2,2,2,1,2,2,1,0,3,0,2,1,4,2
1252,0,0,1,1,0,2,2,3,0,2,2,1,0,3,0,2,1,4,2
1253,0,3,2,1,3,2,2,1,4,2,2,1,0,3,0,2,1,4,2
1254,0,2,1,1,0,0,2,2,1,1,2,1,0,3,0,2,1,4,2
1255,0,3,1,1,1,2,2,3,4,2,2,1,0,3,0,2,1,4,2
1256,0,1,1,0,1,2,2,2,2,2,2,1,0,3,0,2,1,4,2
1257,0,0,1,0,2,2,2,0,1,2,2,1,0,3,0,2,1,4,2
1258,0,3,4,1,3,2,3,1,2,2,2,1,0,3,0,2,1,4,2
1259,0,3,1,1,3,2,2,2,1,2,0,1,1,0,0,2,1,1,1
1260,0,1,0,1,0,2,3,1,2,2,0,1,1,0,0,2,1,1,1
1261,0,3,1,1,3,2,2,2,1,2,2,1,1,1,2,1,1,0,2
1262,1,0,1,1,1,2,2,0,4,2,2,1,1,1,2,1,1,0,2
1263,0,3,1,1,3,2,2,2,1,2,1,1,1,3,2,3,1,2,1
1264,0,1,2,1,0,2,2,1,0,2,1,1,1,3,2,3,1,2,1
1265,0,2,1,0,0,2,2,1,2,2,1,1,1,3,2,3,1,2,1
1266,0,3,4,1,0,2,2,0,4,2,2,1,0,0,2,3,1,1,2
1267,1,1,1,1,1,0,1,0,3,2,2,1,0,0,2,3,1,1,2
1268,0,0,1,1,1,2,2,0,0,2,2,1,0,0,2,3,1,1,2
1269,1,1,0,1,3,2,2,3,1,2,2,1,0,0,2,3,1,1,2
1270,0,0,2,1,0,2,2,0,1,2,2,1,0,0,2,3,1,1,2
1271,0,1,0,1,0,2,3,0,4,2,2,1,0,0,2,3,1,1,2
1272,0,3,4,1,0,2,2,0,4,2,2,1,1,2,0,2,0,3,2
1273,1,3,1,1,3,2,2,1,1,2,2,1,1,2,0,2,0,3,2
1274,1,2,2,1,0,2,2,1,3,2,2,1,1,2,0,2,0,3,2
1275,0,2,4,1,0,2,2,3,1,2,2,1,1,2,0,2,0,3,2
1276,0,3,0,1,0,2,2,1,2,2,2,1,1,2,0,2,0,3,2
1277,1,1,2,1,3,2,2,0,2,2,3,1,1,0,2,2,3,1,2
1278,0,1,2,1,3,2,2,0,2,2,1,1,1,1,2,1,0,4,2
1279,0,2,1,0,3,2,2,1,2,2,1,1,1,1,2,1,0,4,2
1280,0,1,2,1,3,2,2,0,2,2,2,1,1,0,0,2,1,1,1
1281,0,3,0,1,3,2,1,0,2,2,2,1,1,0,0,2,1,1,1
1282,0,0,1,1,1,2,2,0,1,2,2,1,1,0,0,2,1,1,1
1283,1,1,2,1,3,2,2,0,2,2,3,1,1,0,2,2,1,4,1
1284,0,1,1,1,1,2,2,0,3,2,3,1,1,0,2,2,1,4,1
1285,1,3,1,1,0,2,2,3,1,2,3,1,1,0,2,2,1,4,1
1286,0,3,1,1,0,2,2,3,2,2,3,1,1,0,2,2,1,4,1
1287,0,0,1,1,0,2,3,0,3,2,3,0,1,3,2,1,1,0,2
1288,0,3,1,0,2,2,2,0,2,2,3,0,1,3,2,1,1,0,2
1289,0,0,0,1,0,2,2,1,0,2,3,0,1,3,2,1,1,0,2
1290,0,3,4,1,3,2,3,1,2,2,3,0,1,3,2,1,1,0,2
1291,1,0,1,1,0,2,3,0,3,2,1,0,1,1,2,2,0,0,1
1292,0,0,2,1,0,2,2,0,2,2,1,0,1,1,2,2,0,0,1
1293,0,1,1,1,0,2,1,0,3,2,1,0,1,1,2,2,0,0,1
1294,0,0,1,1,0,2,3,0,3,2,0,1,1,1,2,2,0,1,1
1295,0,2,1,1,2,2,1,0,1,2,0,1,1,1,2,2,0,1,1
1296,0,2,1,1,3,2,1,0,1,2,0,1,1,1,2,2,0,1,1
1297,0,2,1,2,1,0,2,1,3,2,0,1,1,1,1,1,0,3,2
1298,0,1,1,1,3,1,2,0,1,2,0,1,1,1,1,1,0,3,2
1299,0,3,0,1,0,0,2,0,2,2,0,1,1,1,1,1,0,3,2
1300,1,2,1,1,0,2,3,3,2,1,0,1,1,1,1,1,0,3,2
1301,0,0,1,1,3,2,2,3,1,2,0,1,1,1,1,1,0,3,2
1302,1,2,2,1,2,0,2,1,1,1,0,1,1,1,1,1,0,3,2
1303,0,2,1,2,1,0,2,1,3,2,0,0,1,2,2,3,3,0,2
1304,0,3,1,0,2,2,2,0,2,2,0,0,1,2,2,3,3,0,2
1305,0,0,2,1,0,2,1,1,1,1,0,0,1,2,2,3,3,0,2
1306,1,2,2,1,0,1,2,2,1,2,0,0,1,2,2,3,3,0,2
1307,0,2,0,1,3,2,2,1,3,2,2,0,1,0,2,3,0,0,2
1308,0,1,0,1,0,2,2,0,1,1,2,0,1,0,2,3,0,0,2
1309,0,2,0,1,3,2,2,1,3,2,2,1,1,0,1,2,0,3,2
1310,0,0,1,1,0,2,2,3,0,2,2,1,1,0,1,2,0,3,2
1311,0,2,0,1,3,2,2,1,3,2,0,2,1,0,2,2,1,1,2
1312,0,1,4,1,1,2,2,0,1,2,0,2,1,0,2,2,1,1,2
1313,1,3,4,1,3,2,2,1,4,2,0,2,1,0,2,2,1,1,2
1314,0,1,0,1,3,2,2,0,4,2,0,2,1,0,2,2,1,1,2
1315,0,3,1,1,0,2,2,0,0,2,0,2,1,0,2,2,1,1,2
1316,0,0,1,1,0,2,2,1,2,1,0,2,1,0,2,2,1,1,2
1317,0,2,1,1,3,2,2,1,1,1,0,2,1,0,2,2,1,1,2
1318,0,2,0,1,3,2,2,1,3,2,3,2,1,0,2,2,3,0,2
1319,1,2,1,1,0,2,2,0,2,2,3,2,1,0,2,2,3,0,2
1320,0,2,0,1,1,0,2,0,0,2,3,2,1,0,2,2,3,0,2
1321,0,2,1,1,0,2,2,1,0,2,0,4,1,3,2,2,1,2,2
1322,1,0,1,1,1,2,2,0,0,2,0,4,1,3,2,2,1,2,2
1323,1,2,1,1,0,2,2,1,0,2,3,0,1,0,2,2,0,3,2
1324,0,0,1,1,0,2,2,1,2,2,3,0,1,0,2,2,0,3,2
1325,0,1,4,1,3,2,2,2,0,1,1,0,1,4,0,2,0,1,2
1326,0,2,1,1,1,2,1,1,2,1,1,0,1,4,0,2,0,1,2
1327,1,1,0,1,1,2,2,1,2,1,1,0,1,4,0,2,0,1,2
1328,0,2,0,1,0,1,2,1,3,2,1,0,1,4,0,2,0,1,2
1329,1,3,0,1,0,2,3,1,2,1,1,0,1,4,0,2,0,1,2
1330,0,2,1,1,3,2,2,0,2,2,1,1,1,3,2,2,0,3,2
1331,1,2,1,1,1,2,2,0,2,2,1,1,1,3,2,2,0,3,2
1332,0,2,1,1,3,2,2,0,2,2,1,1,1,0,0,2,0,1,2
1333,0,2,1,1,3,2,2,0,2,2,2,2,1,3,2,2,1,1,2
1334,0,2,1,1,3,2,1,0,4,2,2,2,1,3,2,2,1,1,2
1335,1,3,1,1,3,2,3,0,3,2,2,2,1,3,2,2,1,1,2
1336,0,2,4,1,3,2,2,0,3,2,2,2,1,3,2,2,1,1,2
1337,0,1,1,1,0,2,2,1,1,1,2,2,1,3,2,2,1,1,2
1338,0,2,1,1,3,2,2,0,2,2,3,1,1,2,2,2,1,3,2
1339,1,1,1,1,2,2,2,0,0,2,3,1,1,2,2,2,1,3,2
1340,0,2,1,1,3,2,2,2,1,2,3,1,1,2,2,2,1,3,2
1341,0,1,1,1,3,2,2,1,0,2,3,1,1,2,2,2,1,3,2
1342,0,2,1,1,3,2,2,0,2,2,3,4,1,0,2,2,1,1,2
1343,1,1,1,1,2,2,2,1,0,2,3,4,1,0,2,2,1,1,2
1344,1,2,1,1,3,2,2,0,2,2,1,1,1,0,2,2,0,2,2
1345,1,2,1,1,3,2,2,0,2,2,2,1,1,0,2,2,0,0,2
1346,1,1,1,1,0,2,2,0,2,2,2,1,1,0,2,2,0,0,2
1347,0,2,1,1,3,2,2,0,2,2,2,1,1,3,2,3,0,3,2
1348,0,1,0,1,3,2,2,1,3,2,3,1,0,1,2,1,1,3,2
1349,1,2,1,1,3,2,2,1,1,1,3,1,0,1,2,1,1,3,2
1350,0,1,2,1,3,2,1,1,1,1,3,1,0,1,2,1,1,3,2
1351,0,2,0,1,1,2,2,1,1,2,3,1,0,1,2,1,1,3,2
1352,0,1,1,1,0,2,1,2,1,1,3,1,0,1,2,1,1,3,2
1353,1,3,2,1,0,2,2,3,2,1,3,1,0,1,2,1,1,3,2
1354,0,1,0,1,3,2,2,1,3,2,2,1,1,3,0,2,0,2,1
1355,0,2,4,1,0,2,1,0,1,2,2,1,1,3,0,2,0,2,1
1356,1,0,2,1,0,2,2,0,1,2,2,1,1,3,0,2,0,2,1
1357,0,2,1,1,3,2,2,1,4,2,2,1,1,3,2,2,1,2,1
1358,1,1,1,1,0,0,2,0,1,2,2,1,1,3,2,2,1,2,1
1359,1,1,1,1,3,2,3,0,1,2,2,1,1,3,2,2,1,2,1
1360,1,2,1,1,3,2,2,1,4,2,3,1,1,1,2,2,0,0,2
1361,0,2,1,1,3,2,2,1,4,2,2,0,1,3,2,2,1,1,2
1362,1,2,1,1,3,2,2,1,4,2,1,1,1,1,2,2,1,2,2
1363,1,3,1,1,1,2,2,0,0,2,1,1,1,1,2,2,1,2,2
1364,0,3,0,1,3,2,1,0,2,2,2,2,1,3,2,3,0,2,2
1365,0,1,1,1,3,2,2,0,2,2,2,2,1,3,2,3,0,2,2
1366,0,3,2,1,3,2,2,1,3,2,2,2,1,3,2,3,0,2,2
1367,1,2,1,1,3,0,2,0,1,1,2,2,1,3,2,3,0,2,2
1368,0,3,0,1,3,2,1,0,2,2,0,1,1,0,2,2,1,0,1
1369,1,2,4,1,0,0,2,0,3,2,0,1,1,0,2,2,1,0,1
1370,0,2,4,1,0,2,1,0,1,2,0,1,1,0,2,2,1,0,1
1371,0,3,1,1,0,2,1,1,4,2,0,1,1,0,2,2,1,0,1
1372,0,3,4,1,1,2,2,0,2,2,0,1,1,0,2,2,1,0,1
1373,0,3,1,1,3,2,2,1,3,2,0,1,1,0,2,2,1,0,1
1374,1,1,1,1,0,2,1,1,0,2,0,1,1,0,2,2,1,0,1
1375,0,3,0,1,3,2,1,0,2,2,0,1,1,0,0,2,1,2,1
1376,0,2,0,1,3,2,2,1,1,2,0,1,1,0,0,2,1,2,1
